id,SURFACE_TY,REGION,YR_SURF,CLASS,MILES,AADT_2011,obs_year,OCI,year
0110P-Both-1003,Asphalt,1,2009,Level 1,3.495,2218,OCI_08,84.40715,2008
0110P-Both-1003,Asphalt,1,2009,Level 1,3.495,2218,OCI_09,83.57059,2009
0110P-Both-1003,Asphalt,1,2009,Level 1,3.495,2218,OCI_10,79.05035,2010
0110P-Both-1003,Asphalt,1,2009,Level 1,3.495,2218,OCI_11,80.86482,2011
0110P-Both-1003,Asphalt,1,2009,Level 1,3.495,2218,OCI_12,77.64375,2012
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_04,90.21461,2004
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_05,90.0143,2005
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_06,79.8479,2006
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_07,52.7185,2007
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_08,77.92606,2008
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_09,64.71369,2009
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_10,86.47574,2010
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_11,80.89682,2011
0111P-Both-1000,Asphalt,2,2009,Level 1,1.492,13265,OCI_12,87.83371,2012
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_04,89.59088,2004
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_05,88.72711,2005
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_06,95.36215,2006
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_07,90.23845,2007
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_08,93.70741,2008
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_09,90.87771,2009
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_10,78.31774,2010
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_11,73.68497,2011
0111P-Both-1001,Asphalt,2,2006,Level 1,3.371,13162,OCI_12,81.87044,2012
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_04,94.92858,2004
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_05,92.25936,2005
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_06,91.01905,2006
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_07,90.75859,2007
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_08,86.36783,2008
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_09,86.20756,2009
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_10,78.2398,2010
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_11,84.23747,2011
0111P-Both-1002,Asphalt,2,2006,Level 1,5.733,5558,OCI_12,77.71362,2012
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_04,91.9,2004
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_05,72.80417,2005
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_06,88.51667,2006
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_07,72.81354,2007
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_08,65.71511,2008
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_09,44.44716,2009
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_10,88.19749,2010
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_11,92.16397,2011
0112P-Both-998,Asphalt,2,2009,Level 1,0.196,3875,OCI_12,93.2704,2012
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_04,92.65296,2004
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_05,83.78696,2005
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_06,89.15865,2006
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_07,77.33106,2007
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_08,75.78862,2008
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_09,63.88395,2009
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_10,89.57277,2010
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_11,91.68269,2011
0112P-Both-999,Asphalt,2,2009,Level 1,8.035,5288,OCI_12,92.10847,2012
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_04,83.77137,2004
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_05,82.29431,2005
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_06,81.99431,2006
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_07,75.05845,2007
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_08,82.72651,2008
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_09,66.61154,2009
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_10,64.76333,2010
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_11,58.36693,2011
0113P-Both-996,Asphalt,3,2012,Level 1,3.233,7156,OCI_12,95.15374,2012
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_04,93.2844,2004
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_05,92.24921,2005
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_06,92.18657,2006
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_07,90.76697,2007
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_08,88.39594,2008
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_09,87.04072,2009
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_10,82.80946,2010
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_11,83.24054,2011
0113P-Both-997,Asphalt,3,2003,Level 1,3.908,2609,OCI_12,82.09685,2012
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_04,92.6511,2004
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_05,91.89881,2005
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_06,86.05961,2006
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_07,90.00857,2007
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_08,82.61106,2008
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_09,51.19037,2009
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_10,82.60201,2010
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_11,83.91304,2011
0114P-Both-990,Asphalt,3,2010,Level 1,2.251,17267,OCI_12,80.90997,2012
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_04,89.38817,2004
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_05,78.00161,2005
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_06,81.71449,2006
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_07,84.58413,2007
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_08,87.71004,2008
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_09,74.52105,2009
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_10,72.1635,2010
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_11,72.11757,2011
0114P-Both-991,Asphalt,3,2012,Level 1,1.003,12535,OCI_12,91.48963,2012
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_04,90.42958,2004
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_05,76.57312,2005
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_06,75.10317,2006
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_07,74.17654,2007
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_08,82.50508,2008
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_09,54.96722,2009
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_10,59.91716,2010
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_11,56.27354,2011
0114P-Both-992,Asphalt,3,2012,Level 1,2.629,12190,OCI_12,91.21688,2012
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_04,86.39281,2004
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_05,78.23785,2005
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_06,73.6912,2006
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_07,74.59889,2007
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_08,85.48717,2008
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_09,55.22972,2009
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_10,71.69528,2010
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_11,72.03888,2011
0114P-Both-993,Asphalt,3,2000,Level 1,3.878,11704,OCI_12,68.68801,2012
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_04,90.8704,2004
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_05,92.31582,2005
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_06,78.25935,2006
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_07,90.53868,2007
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_08,87.78714,2008
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_09,78.66507,2009
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_10,83.3995,2010
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_11,83.22353,2011
0114P-Both-995,Asphalt,3,2004,Level 1,0.731,27852,OCI_12,88.80821,2012
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_04,90.8704,2004
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_05,92.31582,2005
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_06,78.25935,2006
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_07,90.53868,2007
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_08,87.78714,2008
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_09,78.66507,2009
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_10,83.3995,2010
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_11,83.22353,2011
0114P-Positive-994,Asphalt,3,2004,Level 1,0.353,27852,OCI_12,88.80821,2012
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_04,83.73429,2004
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_05,81.2632,2005
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_06,70.57418,2006
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_07,67.52293,2007
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_08,81.33032,2008
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_09,81.94637,2009
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_10,76.29792,2010
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_11,77.12289,2011
0115P-Both-985,Asphalt,3,2012,Level 1,2.048,2171,OCI_12,85.05677,2012
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_04,84.61524,2004
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_05,86.12203,2005
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_06,79.64286,2006
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_07,82.96016,2007
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_08,85.36632,2008
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_09,82.90893,2009
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_10,71.9943,2010
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_11,87.18119,2011
0115P-Both-986,Asphalt,3,2010,Level 1,2.505,1048,OCI_12,83.30378,2012
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_04,71.28199,2004
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_05,74.3429,2005
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_06,79.06801,2006
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_07,77.84397,2007
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_08,85.96076,2008
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_09,84.21355,2009
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_10,80.33252,2010
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_11,81.87011,2011
0115P-Both-987,Asphalt,3,2010,Level 1,1.394,1965,OCI_12,82.41301,2012
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_04,79.20601,2004
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_05,82.16997,2005
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_06,75.52467,2006
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_07,74.12546,2007
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_08,84.34137,2008
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_09,76.4293,2009
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_10,72.88906,2010
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_11,79.94022,2011
0115P-Both-988,Asphalt,3,2005,Level 1,1.532,2010,OCI_12,82.72681,2012
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_04,87.21667,2004
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_05,83.78333,2005
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_06,76.56667,2006
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_07,75.51667,2007
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_08,82.81111,2008
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_09,83.22089,2009
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_10,70.96023,2010
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_11,84.52692,2011
0115P-Both-989,Asphalt,3,2012,Level 1,0.768,13146,OCI_12,90.39237,2012
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_04,90.04755,2004
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_05,87.5378,2005
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_06,88.0075,2006
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_07,87.75799,2007
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_08,86.21114,2008
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_09,54.25548,2009
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_10,69.99617,2010
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_11,48.27955,2011
0116P-Both-982,Asphalt,4,2006,Level 1,0.511,2531,OCI_12,43.05388,2012
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_04,86.91364,2004
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_05,75.14267,2005
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_06,86.88413,2006
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_07,84.68217,2007
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_08,85.61994,2008
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_09,81.38226,2009
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_10,75.843,2010
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_11,75.61269,2011
0116P-Both-983,Asphalt,4,2006,Level 1,3.982,2145,OCI_12,79.3867,2012
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_04,87.68785,2004
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_05,76.87866,2005
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_06,86.23536,2006
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_07,77.81251,2007
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_08,84.28171,2008
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_09,82.4457,2009
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_10,73.36498,2010
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_11,76.25016,2011
0116P-Both-984,Asphalt,4,2006,Level 1,2.568,2364,OCI_12,77.8661,2012
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_04,89.83986,2004
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_05,85.33992,2005
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_06,79.99528,2006
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_07,78.21087,2007
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_08,84.67263,2008
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_09,73.64554,2009
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_10,65.40236,2010
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_11,68.84531,2011
0117P-Both-980,Asphalt,4,2004,Level 1,7.285,1015,OCI_12,77.18068,2012
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_04,88.49424,2004
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_05,87.89139,2005
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_06,79.28097,2006
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_07,77.43704,2007
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_08,85.22299,2008
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_09,74.7306,2009
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_10,62.97196,2010
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_11,71.09805,2011
0117P-Both-981,Asphalt,4,2004,Level 2,4.907,411,OCI_12,77.17892,2012
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_04,93.37134,2004
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_05,88.34483,2005
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_06,89.35475,2006
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_07,80.35842,2007
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_08,85.27861,2008
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_09,87.48715,2009
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_10,87.36041,2010
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_11,87.17905,2011
0118P-Both-974,Asphalt,4,2012,Level 1,8.476,2122,OCI_12,97.99466,2012
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_04,94.9,2004
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_05,81.9,2005
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_06,93.35,2006
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_07,81.5,2007
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_08,90.19856,2008
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_09,71.04863,2009
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_10,57.37144,2010
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_11,50.76706,2011
0118P-Both-975,Asphalt,4,2009,Level 1,0.981,6455,OCI_12,47.28086,2012
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_04,78.58389,2004
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_05,85.77462,2005
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_06,93.21238,2006
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_07,92.21007,2007
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_08,90.81542,2008
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_09,90.34972,2009
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_10,90.26485,2010
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_11,88.32061,2011
0118P-Both-976,Asphalt,4,2006,Level 1,4.637,5225,OCI_12,89.68223,2012
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_04,76.77537,2004
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_05,76.45905,2005
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_06,76.11129,2006
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_07,72.55915,2007
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_08,80.26419,2008
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_09,94.5762,2009
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_10,94.50122,2010
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_11,91.88949,2011
0118P-Both-977,Asphalt,4,2010,Level 1,3.149,2925,OCI_12,93.07035,2012
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_04,76.77537,2004
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_05,76.45905,2005
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_06,76.11129,2006
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_07,72.55915,2007
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_08,82.59666,2008
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_09,81.44559,2009
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_10,73.24111,2010
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_11,72.82642,2011
0118P-Both-978,Asphalt,4,2009,Level 1,1.533,2156,OCI_12,73.32583,2012
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_04,76.77537,2004
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_05,76.45905,2005
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_06,76.11129,2006
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_07,72.55915,2007
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_08,77.03077,2008
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_09,68.74655,2009
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_10,66.67344,2010
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_11,80.36146,2011
0118P-Both-979,Asphalt,4,2010,Level 2,5.36,841,OCI_12,86.45071,2012
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_04,74.80413,2004
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_05,74.14952,2005
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_06,76.87216,2006
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_07,70.00689,2007
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_08,80.87409,2008
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_09,58.04996,2009
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_10,57.766,2010
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_11,77.83008,2011
0119P-Both-972,Asphalt,4,2010,Level 2,4.204,780,OCI_12,84.12716,2012
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_04,83.84868,2004
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_05,77.05323,2005
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_06,79.77952,2006
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_07,77.57715,2007
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_08,88.90905,2008
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_09,93.92422,2009
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_10,91.25712,2010
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_11,94.99045,2011
0119P-Both-973,Asphalt,4,2009,Level 1,4.549,1979,OCI_12,94.97977,2012
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_04,93.0781,2004
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_05,85.52861,2005
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_06,91.98719,2006
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_07,92.00227,2007
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_08,87.38683,2008
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_09,76.83682,2009
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_10,58.58162,2010
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_11,39.71342,2011
0120P-Both-969,Asphalt,4,2012,Level 1,0.923,5697,OCI_12,35.44756,2012
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_04,80.187,2004
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_05,93.14221,2005
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_06,96.51315,2006
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_07,97.2229,2007
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_08,93.99506,2008
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_09,97.93184,2009
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_10,96.12721,2010
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_11,91.25334,2011
0120P-Both-970,Concrete,4,2006,Level 1,2.081,12799,OCI_12,82.5504,2012
0120P-Both-971,Asphalt,4,2012,Level 1,0.882,4235,OCI_04,90.08701,2004
