ROUTE,DIR,MILES,LOCATION,REGION,OBJECTID,SURFACE_TY,SURF_AREA,YR_OVL,YR_SURF,OCI_12,OCI_11,OCI_10,OCI_09,OCI_08,OCI_07,OCI_06,OCI_05,OCI_04,RIDE_12,RIDE_11,RIDE_10,RIDE_09,RIDE_08,RIDE_07,RIDE_06,RIDE_05,RIDE_04,RUT_12,RUT_11,RUT_10,RUT_09,RUT_08,RUT_07,RUT_06,RUT_05,RUT_04,ENV_12,ENV_11,ENV_10,ENV_09,ENV_08,ENV_07,ENV_06,ENV_05,ENV_04,WPCK_12,WPCK_11,WPCK_10,WPCK_09,WPCK_08,WPCK_07,WPCK_06,WPCK_05,WPCK_04,JTSP_12,JTSP_11,JTSP_10,JTSP_09,JTSP_08,JTSP_07,JTSP_06,JTSP_05,JTSP_04,FALT_12,FALT_11,FALT_10,FALT_09,FALT_08,FALT_07,FALT_06,FALT_05,SLAB_12,CONK_06,CONK_05,CONK_04,FROM_,TO_,FALT_04,SLAB_11,SLAB_10,SLAB_09,SLAB_08,SLAB_07,SQ_YARD,SHAPE_Length,OID_,BMP,EMP,LEVEL_2013,LEVEL_2012,L_CHGE_201,NHS,AADT_2011,COMBOS,Shape_Leng,id,delta_t
0193P,Both,1.664,I-15 to SR-232 Hill Field Rd,1,1242,Asphalt,11.11,1960,2004,88.87615,68.31537,81.23087,89.5673,92.96258,97.75799,97.93036,98.24454,99.43669,90.37139,88.70817,90.58558,89.69968,91.81454,95.89724,95.99327,98.58413,97.74675,82.46424,80.22019,85.98095,83.06809,81.5,95.13472,95.72817,94.39403,100,89.48063,67.56897,83.87037,90.70331,98.81606,100,100,100,100,93.18834,36.76414,64.48658,94.79812,99.71971,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521,2.185,,,,,,,78214.4,3558.67485990105,1079,0.521,2.185,Level 1,Level 1,No,Yes,29189,2043,3558.6748599,0193P-Both-1242,44
0193P,Both,1.68,Church St to SR-89,1,1271,Asphalt,11.43,1960,2004,95.3896,88.05258,90.55602,92.27939,94.68433,98.82728,99.07176,98.77375,100,97.4905,93.01477,97.41676,96.60498,97.63266,100,100,100,100,85.52214,78.66446,89.51363,83.719,81.4,95.86108,96.28703,95.09501,100,99.16208,87.35502,79.00706,97.75827,99.88014,100,100,100,100,99.38367,93.17605,96.28662,91.03531,99.82453,99.44803,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.989,5.669,,,,,,,80467.2,3572.71183856692,1076,3.989,5.669,Level 1,Level 1,No,Yes,24110,964,3572.71183857,0193P-Both-1271,44
0193P,Both,1.804,SR-232 to Church St,1,1327,Asphalt,12.59,1960,2004,95.02166,82.71984,90.55602,92.27939,94.68433,98.82728,99.07176,98.77375,100,98.2765,96.51619,97.41676,96.60498,97.63266,100,100,100,100,83.92894,81.21574,89.51363,83.719,81.4,95.86108,96.28703,95.09501,100,98.90038,72.57402,79.00706,97.75827,99.88014,100,100,100,100,98.98081,80.57341,96.28662,91.03531,99.82453,99.44803,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.185,3.989,,,,,,,88633.6,3833.70973323211,1077,2.185,3.989,Level 1,Level 1,No,Yes,26801,1072,3833.70973323,0193P-Both-1327,44
0196P,Both,7,MP 17 to MP 24,2,1233,Asphalt,17.1,1990,2000,78.36676,63.90779,58.95573,63.59839,86.06091,84.17363,88.47857,79.88462,93.37857,58.90286,51.57143,62.70857,58.22286,65.34857,60.77143,66.62857,73.71429,76.94286,86.82857,81.12857,86.81429,84.05714,86.06667,88.42857,87.28571,88.71429,96.57143,83.66613,60.56441,27.22515,57.07738,92.91126,90,100,90,100,84.06949,62.36675,59.0749,55.03619,99.91714,97.49451,100,67.10989,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,,,,,,,120384,14847.1111981223,1070,17,24,Level 2,Level 2,No,No,457,105,14847.1111981,0196P-Both-1233,10
0196P,Both,17,SR-199 Dugway Proving Grounds to MP 17,2,1253,Asphalt,34.8,1990,2000,78.23045,55.64589,58.93508,67.29028,81.93141,76.25339,86.77353,80.55928,91.73824,51.91059,51.70626,55.25647,55.43071,59.14667,57.17647,65.38824,72.81176,74.07059,86.68235,80.27435,81.47059,83.06071,74.46667,82.70588,81.70588,81.82353,92.88235,84.41362,48.09886,32.45016,62.00089,94.18226,70,100,90,100,89.91524,42.50411,66.5631,68.66881,99.93004,95.13122,100,77.60181,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,244992,35968.1593665215,1073,0,17,Level 2,Level 2,No,No,485,111,35968.1593665,0196P-Both-1253,10
0198P,Both,0.235,500 S to 300 S,3,1268,Asphalt,1.5,1940,2002,88.87614,86.01734,91.23645,89.53593,93.55615,93.56667,94.54167,96.25833,97.46667,79.44,68.86809,81.7617,72.36426,87.36,87.6,89,94.2,93.2,85.2,85.5,87.9,88.5,87,86.66667,89.16667,90.83333,96.66667,94.34182,95.78773,97.36108,99.24925,99.8646,100,100,100,100,96.52274,93.91354,97.92303,98.0302,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.107,12.342,,,,,,,10560,500.453725414821,1048,12.107,12.342,Level 1,Level 1,No,Yes,21795,1743,500.453725415,0198P-Both-1268,62
0198P,Both,0.567,SR-164 to 500 S Spanish Fork,3,1289,Asphalt,3.6667,2010,2010,83.21826,88.77412,84.3467,92.99064,90.89683,88.56897,86.8045,92.71711,91.74268,60.93757,70.74286,50.02189,86.49312,82.32641,79.32487,82.99647,85.11358,80.70617,85.93016,84.52646,87.72233,87.20194,83.9,79.94356,82.94356,85.75485,86.26455,96.90423,99.82719,99.64259,99.75141,97.99583,100,100,100,100,89.10108,100,100,98.51608,99.36508,95.00746,81.27798,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,12.107,,,,,,,25813.568,1206.21714228595,1051,11.54,12.107,Level 1,Level 1,No,Yes,21795,1743,1206.21714229,0198P-Both-1289,0
0198P,Both,1.861,700 S to 1100 E Payson,3,1282,Asphalt,8.522,1940,2004,85.90693,77.72208,71.94132,89.24866,89.81768,92.33215,93.70518,95.12346,90.29227,82.58936,77.49618,85.0979,80.9612,77.03549,82.36013,85.2806,88.55938,74.48361,85.95841,84.50392,88.28264,86.74825,82.5,86.96848,89.54012,91.93444,86.68547,84.91019,70.67617,74.83282,95.81448,99.75575,100,100,100,100,90.16974,78.21203,39.55192,93.47071,99.97947,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559,6.42,,,,,,,59994.88,3926.18472939717,1058,4.559,6.42,Level 1,Level 1,No,No,13825,905,3926.1847294,0198P-Both-1282,64
0198P,Both,2.244,560 N to SR-164,3,1247,Asphalt,13.5737,1940,2012,91.15777,85.13148,86.45236,88.96425,91.96483,89.81611,90.83717,93.77041,91.09189,76.36007,80.26809,86.29519,84.68378,86.38859,85.01283,88.55258,91.60036,79.6082,88.81551,81.03761,86.94926,81.08717,83.9,77.6631,80.34938,83.48128,84.75936,99.7737,91.93784,93.20668,96.1106,99.05022,100,100,100,100,99.68181,87.28238,79.35832,93.97546,98.5205,96.58851,94.44673,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.296,11.54,,,,,,,95558.848,4723.86406524312,1053,9.296,11.54,Level 1,Level 1,No,No,14003,1120,4723.86406524,0198P-Both-1247,72
0198P,Both,2.876,1100 E to 560 N Salem,3,1260,Asphalt,13.3,1940,2006,81.65154,78.82546,80.98582,88.23858,90.63961,88.49841,89.61161,90.90723,90.79861,79.81919,81.14548,80.22587,82.89903,81.09235,80.64089,84.05285,87.03366,83.31961,86.49791,78.34896,87.00264,79.43547,83,73.98609,74.3936,76.59527,79.87483,72.78887,73.78738,64.62164,93.05562,99.07805,100,100,100,100,87.50018,82.02002,92.09313,97.56419,99.38804,99.36664,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42,9.296,,,,,,,93632,6036.52006342704,1055,6.42,9.296,Level 1,Level 1,No,No,10706,801,6036.52006343,0198P-Both-1260,66
0198P,Both,2.937,I-15 N Santaquin to 12000 S,3,1246,Asphalt,7.861,1940,2008,62.28113,74.02585,70.5986,88.22517,91.21148,89.82332,78.65201,76.68793,77.63042,78.27334,77.64794,77.72298,80.1998,79.43191,78.67668,80.69384,75.49704,74.60749,88.25335,80.4874,88.89384,83.66891,85.5,80.61662,83.9142,81.25468,85.9142,58.3932,54.52835,48.4574,89.92717,99.91402,100,50,50,50,24.20465,83.43971,67.32017,99.10481,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937,,,,,,,55341.44,6182.74909540476,1065,0,2.937,Level 1,Level 1,No,No,5530,331,6182.7490954,0198P-Both-1246,68
0198P,Both,3.373,Main St to SR-6 on 300 S,3,1254,Asphalt,13.542,1940,2012,87.43334,84.98528,89.60756,92.59967,92.98741,94.40189,96.00173,97.48354,98.40349,78.80225,80.91983,89.80036,84.89363,90.01805,90.02307,93.07501,97.08853,97.93555,86.60735,85.61488,88.84174,88.71717,84.97902,87.58449,90.93191,92.84564,95.67843,87.26698,92.60163,94.11228,98.78064,96.95255,100,100,100,100,97.05678,80.8048,85.67586,98.00726,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.342,15.715,,,,,,,95335.68,7122.29947043495,1045,12.342,15.715,Level 1,Level 1,No,No,7603,608,7122.29947043,0198P-Both-1254,72
0199P,Both,9.96,Johnson Pass to SR-36 Rush Valley,2,1316,Asphalt,23.522,1975,2004,41.03697,52.18676,50.903,62.03076,80.10904,82.73292,91.0251,90.35161,94.58072,61.34137,68.89398,65.14297,72.76546,69.5751,66.19759,75.6988,73.80803,81.53173,86.56225,83.70884,83.60442,82.91767,86.59722,89.3012,88.40161,87.59839,96.79116,16.24427,45.91609,14.70238,51.45172,69.26263,90,100,100,100,0,10.22815,40.16222,40.9882,95.00121,85.43289,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21.96,,,,,,,165594.88,20996.4158075672,1038,12,21.96,Level 1,Level 2,Yes,No,1004,50,20996.4158076,0199P-Both-1316,29
0199P,Both,12,SR-196 Dugway Proving Ground to Johnson Pass,2,1232,Asphalt,29.859,1975,2004,60.4286,59.9661,62.82484,68.63917,84.56465,81.51314,91.6375,89.33333,95.19583,62.71667,65.89667,69.23,70.84333,72.82667,67.78333,75.96667,76.75,84.61667,88.99167,82.75833,87.01667,81.525,88,90.5,90.58333,90.58333,96.16667,46.59407,42.02217,33.81839,55.79175,78.2197,70,100,90,100,43.41198,49.18723,61.23428,66.39658,99.21222,97.76923,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,,,,210207.36,25315.7371960073,1040,0,12,Level 1,Level 2,Yes,No,885,44,25315.737196,0199P-Both-1232,29
0200P,Both,1.565,SR-61 Lewiston to Idaho State Line,1,1285,Asphalt,3.14,1960,2006,85.83835,81.22909,74.65255,73.05597,81.30821,82.09441,82.1377,87.95144,73.43658,64.58658,64.49201,53.73419,58.99808,53.52077,47.73866,49.52204,68.97188,48.71757,86.46965,83.3738,78.22364,79.74121,74.6,80.63898,79.02875,82.83387,75.02875,95.36297,80.76036,77.52558,53.69028,97.47475,100,100,100,70,96.9342,96.29018,89.12679,99.79429,99.63733,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.565,,,,,,,22105.6,3407.37615621183,1035,0,1.565,Level 2,Level 2,No,No,1170,81,3407.37615621,0200P-Both-1285,46
0201P,Both,0.175,1400 W to Temporary End at 900 W,2,1283,Concrete,6.18,2001,2001,85.82518,97.23399,90.84286,97.48267,98.4625,94.98125,98.08125,94.08125,93.86458,81.25467,88.93596,93.37143,90.73882,95.27856,81.8,94.2,78.2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,70,100,100,100,100,100,100,70,100,100,99.19184,98.57143,98.125,98.125,98.125,92.04605,100,100,100,16.524,16.699,86.458333333,100,100,100,100,100,43507.2,375.641789146151,1189,16.524,16.699,Level 1,Level 1,No,Yes,32796,983,375.641789146,0201P-Both-1283,0
0201P,Both,0.651,300 W to SR-89 State St,2,1300,Asphalt,10.803,1998,2000,63.40368,86.65699,75.843,97.48267,98.4625,94.98125,98.08125,94.08125,93.86458,55.15207,46.62795,93.372,90.73882,95.27856,81.8,94.2,78.2,89,75.03196,0,0,0,0,0,0,0,0,63.20448,0,0,0,0,0,0,0,0,60.22618,0,0,0,0,0,0,0,0,0,100,70,100,100,100,100,100,100,0,100,70,99.19184,98.57143,98.125,98.125,98.125,0,100,100,100,17.444,18.095,86.458333333,100,70,100,100,100,76053.12,1484.67986120435,1170,17.444,18.095,Level 1,Level 1,No,No,21715,651,1484.6798612,0201P-Both-1300,2
0201P,Both,0.722,2700 W to E of I-215,2,1219,Asphalt,20.11,2006,2006,83.29829,83.34251,80.30357,90.34982,93.39638,96.3,97.35,91.8,96.95,72.66316,89.28908,88.57175,89.06704,91.92,92.2,94.4,75.2,90.8,83.768,83.21762,81.28,81.519,82.4,93,95,92,97,94.26997,70.32217,58.75621,96.41376,99.26551,100,100,100,100,82.49202,90.54116,92.60632,94.3995,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.104,14.826,,,,,,,141574.4,1547.46026757821,1205,14.104,14.826,Level 1,Level 1,No,Yes,99643,2989,1547.46026758,0201P-Both-1219,0
0201P,Both,0.744,Resume at 900 W to 300 W on 2100 S,2,1265,Asphalt,10.803,1998,2000,69.73804,96.38842,84.39997,97.48267,98.4625,94.98125,98.08125,94.08125,93.86458,73.775,85.55366,93.37167,90.73882,95.27856,81.8,94.2,78.2,89,75.03196,0,0,0,0,0,0,0,0,80.01499,0,0,0,0,0,0,0,0,50.13021,0,0,0,0,0,0,0,0,0,100,70,100,100,100,100,100,100,0,100,87.11409,99.19184,98.57143,98.125,98.125,98.125,0,100,100,100,16.7,17.444,86.458333333,100,87.11409396,100,100,100,76053.12,1699.40539865972,1185,16.7,17.444,Level 1,Level 1,No,No,9970,299,1699.40539866,0201P-Both-1265,2
0201P,Both,1.037,4000 W to 2700 W,2,1252,Concrete,8.91,2006,2006,74.95967,88.03582,92.73164,94.02308,93.03918,94.41908,94.80683,90.07029,72.05903,84.81427,82.85169,81.61119,88.09219,84.95681,84.36509,85.66538,85.71919,57.05342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.18322,82.21715,98.23116,97.24795,97.93911,100,100,100,100,89.26513,96.43753,94.04684,96.96515,90.14027,93.56196,93.56196,93.56196,55.57607,100,81,100,13.067,14.104,31.182698489,90.636910502,97.037381728,93.787023006,99.120540019,99.74927676,62726.4,2222.88692343629,1024,13.067,14.104,Level 1,Level 1,No,Yes,88266,2647,2222.88692344,0201P-Both-1252,0
0201P,Both,1.698,I-215 to 14000 W,2,1304,Concrete,20.11,2006,2006,94.00637,96.55832,96.14846,96.36212,96.99152,95.19534,96.44908,94.00049,95.45656,89.75312,87.59035,89.13914,85.891,94.63476,89.81037,94.56914,86.72179,95.18681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.50354,98.99041,99.80481,100,94.27898,100,100,100,100,98.20513,99.65253,99.09307,99.55746,99.32157,91.22718,91.22718,91.22718,93.56371,100,98.053,100,14.826,16.524,86.63942874,100,96.556829529,100,99.730775703,99.743816254,141574.4,3639.06059339433,1196,14.826,16.524,Level 1,Level 1,No,Yes,87913,2637,3639.06059339,0201P-Both-1304,0
0201P,Both,2.127,7200 W to SR-172 5600 W,2,1286,Asphalt,16.95,2000,2000,67.94348,86.40463,81.81237,91.26995,85.4865,88.6835,90.3838,91.18162,94.55031,82.44344,86.94048,81.81777,85.28538,70.33734,72.08472,77.35609,85.33766,82.48519,84.62824,83.8483,83.86266,84.26493,72.6,82.64927,84.17913,81.66432,95.71603,54.36791,83.77655,70.61904,99.37589,99.00866,100,100,100,100,50.33431,91.05318,90.95002,96.15358,100,100,100,97.72449,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.714,10.841,,,,,,,119328,4561.10697755043,1028,8.714,10.841,Level 1,Level 1,No,Yes,38326,1149,4561.10697755,0201P-Both-1286,0
0201P,Both,2.226,SR-172 5600 W to 4000 W,2,1264,Concrete,25.85,1986,1996,95.16301,96.21249,97.37269,79.37625,87.75362,84.19787,91.39858,85.03153,91.08201,93.12058,89.25247,91.53926,75.15112,81.35053,79.45984,81.71132,76.24313,82.86128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7139,98.11577,99.5713,74.23254,89.90117,93.44864,100,100,100,95.59804,99.40958,99.84983,95.00834,83.61443,83.88299,83.88299,83.88299,93.21953,100,80,100,10.841,13.067,81.466756514,98.072134514,98.530355538,73.112993625,96.148376332,80,181984,4770.73089059574,1026,10.841,13.067,Level 1,Level 1,No,Yes,65120,1953,4770.7308906,0201P-Both-1264,10
0201P,Both,2.47,9180 W to 7200 W,2,1303,Asphalt,19.838,1976,2010,95.17097,89.22907,77.54473,92.31664,83.93315,71.7369,94.24911,87.54322,96.78453,96.00907,95.90186,87.98445,90.82397,85.74458,87.5247,88.98915,89.14964,92.75028,84.95984,89.55012,76.33862,79.57806,76,85.29636,88.00729,86.0413,94.38785,99.74052,72.02196,71.00492,99.16063,82.32794,70,100,100,100,99.97444,99.44236,74.85091,99.7039,91.66008,44.12656,100,74.98194,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.244,8.714,,,,,,,139659.52,5289.11255044071,1031,6.244,8.714,Level 1,Level 1,No,Yes,21925,1256,5289.11255044,0201P-Both-1303,34
0201P,Both,2.978,SR 202 to 9180 W,2,1250,Asphalt,24.12,2005,2005,86.58483,85.71807,75.87733,93.65167,91.11479,87.23599,96.32663,87.50444,95.42021,90.94721,89.71723,91.79822,89.50061,94.22766,94.03761,95.29107,86.67293,87.91995,86.17972,88.82955,87.03069,87.58271,76,86.36535,90.01545,88.02216,93.76091,92.85344,78.01732,69.55533,98.9128,96.83741,100,100,90,100,76.35893,86.30817,55.12507,98.61057,97.39409,68.54099,100,85.32267,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266,6.244,,,,,,,169804.8,6332.21072016135,1032,3.266,6.244,Level 1,Level 1,No,Yes,19663,1766,6332.21072016,0201P-Both-1250,0
0201P,Both,3.266,I-80 Lakepoint to SR 202,2,1269,Asphalt,9.855,2006,2006,89.44907,85.738,86.11958,92.94889,94.31191,95.03876,96.58258,86.44581,91.82799,87.95664,93.26614,75.27814,93.64642,94.3116,92.03135,95.18702,73.7575,77.76142,81.87655,84.10882,84.04942,82.36049,83.2,88.1237,91.14329,84.38763,89.55052,94.38854,75.88633,91.66062,97.59745,99.75644,100,100,90,100,93.57454,89.69073,93.49014,98.19122,99.97959,100,100,97.63809,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266,,,,,,,69379.2,6951.97274904481,1033,0,3.266,Level 1,Level 1,No,Yes,14922,1546,6951.97274904,0201P-Both-1269,0
0202P,Both,1.907,SR-201 to I-80 Lakepoint,2,1275,Asphalt,6.08,1965,2006,86.83452,79.41275,83.50325,85.65861,89.78335,90.0129,92.58852,90.46677,92.68058,66.23158,65.5162,65.52421,66.80713,74.26638,73.82192,79.12438,75.67803,78.69995,89.65338,80.57472,85.76941,84.26253,86.24623,86.22968,91.22968,86.18904,92.02237,93.70839,79.10729,95.64834,96.93022,98.76396,100,100,100,100,97.74472,92.45278,87.07103,94.63458,99.85684,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,,,,,,,42803.2,4063.20699017416,1164,0,1.907,Level 2,Level 2,No,No,745,59,4063.20699017,0202P-Both-1275,41
0203P,Both,1.869,SR-89 to 4400 S on Harrison Blvd,1,1262,Asphalt,11.89,1960,2004,82.0633,71.17484,83.85462,88.25688,89.3998,92.90815,93.66514,93.86882,97.77355,81.83521,81.73184,83.22623,87.51475,83.80333,86.16386,86.9634,89.08574,91.09422,84.21402,78.07266,80.93482,84.7942,74.21898,85.46874,87.69716,86.38952,100,81.70101,69.24575,85.52392,92.59432,99.67803,100,100,100,100,80.50297,55.64912,85.73349,88.12426,99.89887,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.869,,,,,,,83705.6,4002.26232316953,1159,0,1.869,Level 1,Level 1,No,Yes,30362,1214,4002.26232317,0203P-Both-1262,44
0203P,Both,1.999,4400 S to SR-79,1,1240,Asphalt,14.04,1960,2004,78.21372,67.96537,83.85462,88.25688,89.3998,92.90815,93.66514,93.86882,97.77355,79.16298,82.38279,83.22623,87.51475,83.80333,86.16386,86.9634,89.08574,91.09422,81.74687,82.91776,80.93482,84.7942,74.21898,85.46874,87.69716,86.38952,100,81.44972,67.20204,85.52392,92.59432,99.67803,100,100,100,100,70.49531,39.35891,85.73349,88.12426,99.89887,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.869,3.868,,,,,,,98841.6,4278.44265119802,1133,1.869,3.868,Level 1,Level 1,No,Yes,26449,1057,4278.4426512,0203P-Both-1240,44
0203P,Both,2.269,SR-79 to SR-39 12th St,1,1332,Asphalt,13.83,1960,2004,88.11777,82.29875,83.85462,88.25688,89.3998,92.90815,93.66514,93.86882,97.77355,86.73978,87.01208,83.22623,87.51475,83.80333,86.16386,86.9634,89.08574,91.09422,83.50242,81.37885,80.93482,84.7942,74.21898,85.46874,87.69716,86.38952,100,91.0915,81.40367,85.52392,92.59432,99.67803,100,100,100,100,91.13738,79.40039,85.73349,88.12426,99.89887,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.868,6.137,,,,,,,97363.2,4883.31075007422,1125,3.868,6.137,Level 1,Level 1,No,Yes,22396,3931,4883.31075007,0203P-Both-1332,44
0204P,Both,0.924,SR-26 Riverdale Rd to 32nd St on Wall Ave,1,1291,Asphalt,5.17,1960,2009,91.85267,91.09922,79.64177,54.0312,85.03734,88.77024,92.49167,92.98571,95.9,79.33333,87.8518,82.97965,71.15483,68.4,78.2,75.8,82.8,83.6,89.854,85.185,90.878,79.37,80.7,91.66667,94.16667,90,100,98.79722,97.59315,50.75483,62.52682,95.62727,90,100,100,100,99.42613,93.76694,93.95459,3.07315,95.42208,95.21429,100,99.14286,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,,,,,,,36396.8,2003.53688803039,1116,0,0.924,Level 1,Level 1,No,No,22529,1126,2003.53688803,0204P-Both-1291,49
0204P,Both,1.303,32nd St to 23rd St,1,1276,Asphalt,9.24,2003,2012,87.95094,82.70912,85.2721,77.6304,86.63717,92.832,81.40979,92.97286,96.15825,78.42548,84.25019,85.5782,87.66355,75.72105,83.74643,84.25526,84.14658,84.633,82.55795,78.22184,79.77853,82.88336,72.7,87.86071,90.50588,89.39179,100,93.80817,89.99169,95.61346,89.26166,98.39182,100,70,100,100,97.01216,78.37277,80.11822,50.71303,99.7358,99.72086,80.87801,98.35305,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,2.227,,,,,,,65049.6,2797.73195324419,1096,0.924,2.227,Level 1,Level 1,No,No,23334,934,2797.73195324,0204P-Both-1276,9
0204P,Both,1.335,23rd St to SR-39 12th St,1,1256,Asphalt,7.97,1950,2009,90.6947,83.12271,87.84902,47.17655,80.70144,80.23952,58.2485,75.80924,89.19142,78.7239,81.11041,83.91737,61.93932,67.29652,77.34772,75.77963,80.66352,79.49513,88.44271,86.98737,85.40876,81.35213,72.7,80.83333,83.81586,80.2191,100,96.42785,65.05445,82.14074,45.41476,94.5551,90,70,90,90,99.18434,99.33859,99.92923,0,88.25412,72.77703,3.39854,52.35432,87.27055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227,3.562,,,,,,,56108.8,2860.09322180243,1094,2.227,3.562,Level 1,Level 1,No,No,23361,542,2860.0932218,0204P-Both-1256,59
