id,SURFACE_TY,REGION,YR_SURF,Metric,OCI
0070P-Positive-731,Asphalt,4,2007,OCI_06,84.65326
0070P-Positive-748,Asphalt,4,2012,OCI_06,81.67758
0070P-Positive-662,Asphalt,4,2012,OCI_06,90.40928
0070P-Positive-725,Asphalt,4,2011,OCI_06,86.21668
0070P-Positive-745,Concrete,4,2007,OCI_06,92.67938
0070P-Positive-667,Asphalt,4,2011,OCI_06,89.75206
0070P-Positive-672,Asphalt,4,2007,OCI_06,96.06124
0070P-Positive-674,Asphalt,4,2004,OCI_06,91.64736
0070P-Positive-747,Concrete,4,2007,OCI_06,97.32326
0070P-Positive-710,Asphalt,4,2010,OCI_06,89.20088
0071P-Both-656,Asphalt,2,2005,OCI_06,89.54244
0071P-Both-653,Asphalt,2,2012,OCI_06,93.94744
0071P-Both-659,Asphalt,2,2005,OCI_06,97.21999
0071P-Both-657,Asphalt,2,2007,OCI_06,88.90425
0071P-Both-652,Asphalt,2,2012,OCI_06,95.95201
0071P-Both-655,Asphalt,2,2005,OCI_06,95.07942
0071P-Both-660,Asphalt,2,2005,OCI_06,94.54107
0071P-Both-661,Asphalt,2,2004,OCI_06,96.45278
0071P-Both-654,Asphalt,2,2002,OCI_06,92.56719
0071P-Both-651,Asphalt,2,2005,OCI_06,94.92143
0072P-Both-646,Asphalt,4,2010,OCI_06,80.23643
0072P-Both-649,Asphalt,4,2005,OCI_06,85.76436
0072P-Both-647,Asphalt,4,2010,OCI_06,83.93278
0072P-Both-648,Asphalt,4,2009,OCI_06,90.70666
0073P-Both-638,Asphalt,3,2012,OCI_06,91.53818
0073P-Both-639,Asphalt,3,2011,OCI_06,78.7517
0073P-Both-640,Asphalt,3,2012,OCI_06,88.83567
0073P-Both-642,Asphalt,3,2012,OCI_06,74.45
0073P-Both-643,Asphalt,3,2006,OCI_06,72.59012
0073P-Both-641,Asphalt,3,2012,OCI_06,94.53333
0073P-Both-644,Asphalt,2,2002,OCI_06,83.88866
0073P-Both-645,Asphalt,2,2003,OCI_06,84.44991
0074P-Both-635,Asphalt,3,2002,OCI_06,82.03805
0074P-Both-634,Asphalt,3,2002,OCI_06,82.76667
0074P-Both-637,Asphalt,3,2006,OCI_06,76.2928
0074P-Both-636,Asphalt,3,2012,OCI_06,79.56873
0075P-Both-632,Asphalt,3,2004,OCI_06,82.77415
0076P-Both-631,Asphalt,4,2010,OCI_06,74.59077
0077P-Both-629,Asphalt,3,2010,OCI_06,91.68485
0077P-Both-630,Asphalt,3,2010,OCI_06,72.68597
0078P-Both-626,Asphalt,3,2012,OCI_06,80.80247
0079P-Both-625,Concrete,1,2009,OCI_06,76.32914
0079P-Both-622,Asphalt,1,2003,OCI_06,93.48804
0079P-Both-624,Asphalt,1,2009,OCI_06,76.60139
0079P-One Way-623,Asphalt,1,2003,OCI_06,93.48804
0079P-One Way-621,Asphalt,1,2003,OCI_06,91.2
0080P-Positive-861,Asphalt,2,2011,OCI_06,95.17434
0080P-Positive-846,Concrete,2,2009,OCI_06,89.15755
0080P-Positive-845,Concrete,2,2009,OCI_06,89.15749
0080P-Positive-842,Asphalt,2,2012,OCI_06,94.36628
0080P-Positive-847,Concrete,2,2000,OCI_06,89.23125
0080P-Positive-848,Concrete,2,2000,OCI_06,91.02471
0080P-Positive-839,Asphalt,2,2004,OCI_06,96.10252
0080P-Positive-849,Concrete,2,2001,OCI_06,90.00349
0080P-Positive-843,Concrete,2,2011,OCI_06,90.48016
0080P-Positive-857,Concrete,2,2001,OCI_06,92.51337
0080P-Positive-838,Asphalt,2,2012,OCI_06,95.40163
0080P-Positive-864,Concrete,2,2006,OCI_06,93.95553
0080P-Positive-860,Concrete,2,2001,OCI_06,96.79255
0080P-Positive-875,Concrete,2,2001,OCI_06,95.30475
0080P-Positive-817,Asphalt,2,2007,OCI_06,85.83833
0080P-Positive-822,Asphalt,2,2004,OCI_06,90.27905
0080P-Positive-819,Asphalt,2,2012,OCI_06,94.41777
0080P-Positive-885,Asphalt,2,2006,OCI_06,93.88114
0080P-Positive-876,Asphalt,2,2006,OCI_06,96.22818
0080P-Positive-859,Concrete,2,2003,OCI_06,92.60397
0080P-Positive-824,Asphalt,2,2010,OCI_06,95.11711
0080P-Positive-878,Asphalt,2,2010,OCI_06,92.12825
0080P-Positive-840,Asphalt,2,2011,OCI_06,96.42054
0080P-Positive-886,Asphalt,2,2006,OCI_06,94.64405
0080P-Positive-841,Asphalt,2,2012,OCI_06,97.33246
0080P-Positive-818,Asphalt,2,2008,OCI_06,75.54651
0080P-Positive-823,Asphalt,2,2012,OCI_06,89.24617
0080P-Positive-889,Asphalt,2,2006,OCI_06,96.39026
0080P-Positive-881,Asphalt,2,2010,OCI_06,94.70118
0080P-Positive-902,Asphalt,2,2006,OCI_06,94.70375
0080P-Positive-901,Asphalt,2,2006,OCI_06,92.1075
0080P-Positive-903,Asphalt,2,2010,OCI_06,96.62375
0080P-Positive-821,Asphalt,2,2009,OCI_06,93.60899
0080P-Positive-900,Asphalt,2,2003,OCI_06,96.66455
0080P-Positive-877,Asphalt,2,2010,OCI_06,89.17271
0081P-Both-816,Asphalt,1,2005,OCI_06,89.01515
0082P-Both-814,Asphalt,1,2005,OCI_06,85.37937
0082P-Both-815,Asphalt,1,2010,OCI_06,92.40833
0083P-Both-810,Asphalt,1,2008,OCI_06,96.6911
0083P-Both-811,Asphalt,1,2008,OCI_06,96.83781
0083P-Both-801,Asphalt,1,2012,OCI_06,89.43987
0083P-Both-812,Asphalt,1,2008,OCI_06,97.21702
0083P-Both-813,Asphalt,1,2008,OCI_06,97.21702
0083P-Both-798,Asphalt,1,2012,OCI_06,87.54638
0084P-Positive-769,Asphalt,1,2010,OCI_06,86.62744
0084P-Positive-763,Asphalt,2,2008,OCI_06,89.62947
0084P-Positive-772,Asphalt,1,2011,OCI_06,95.73673
0084P-Positive-756,Asphalt,2,2012,OCI_06,89.64315
0084P-Positive-766,Asphalt,1,2008,OCI_06,95.30671
0084P-Positive-767,Concrete,1,2006,OCI_06,94.91835
0084P-Positive-779,Asphalt,1,2008,OCI_06,75.1443
0084P-Positive-780,Asphalt,1,2010,OCI_06,93.97039
0084P-Positive-765,Concrete,1,2012,OCI_06,95.19946
0084P-Positive-764,Concrete,1,2007,OCI_06,89.80571
0084P-Positive-771,Concrete,1,2011,OCI_06,95.08293
0084P-Positive-770,Concrete,1,2007,OCI_06,79.21936
0085P-Positive-755,Asphalt,3,2011,OCI_06,0
0085P-Positive-753,Asphalt,2,2011,OCI_06,0
0085P-Positive-752,Asphalt,2,2011,OCI_06,0
0086P-Both-751,Asphalt,2,2006,OCI_06,89.9101
0087P-Both-785,Asphalt,3,2004,OCI_06,79.10297
0087P-Both-750,Asphalt,3,2012,OCI_06,88.03473
0087P-Both-682,Asphalt,3,2005,OCI_06,76.55562
0087P-Both-858,Asphalt,3,2008,OCI_06,81.24392
0087P-Both-749,Asphalt,3,2004,OCI_06,77.97793
0088P-Both-874,Asphalt,3,2010,OCI_06,68.7953
0089P-Both-685,Asphalt,3,2003,OCI_06,89
0089P-Both-700,Asphalt,3,2004,OCI_06,84.925
0089P-Both-799,Asphalt,1,2012,OCI_06,86.38036
0089P-Both-694,Asphalt,4,2012,OCI_06,90.17734
0089P-Both-778,Asphalt,2,2006,OCI_06,91.85006
0089P-Both-681,Asphalt,2,2001,OCI_06,89.09665
0089P-Both-699,Asphalt,1,2001,OCI_06,90.43149
0089P-Both-716,Asphalt,2,2004,OCI_06,87.98146
0089P-Both-897,Concrete,1,2009,OCI_06,89.30255
0089P-Both-830,Asphalt,1,2008,OCI_06,80.59049
0089P-Both-866,Asphalt,3,2001,OCI_06,70.61895
0089P-Both-950,Concrete,1,2009,OCI_06,86.59607
0089P-Both-738,Asphalt,3,2010,OCI_06,80.42051
0089P-Both-671,Asphalt,4,2009,OCI_06,89.19867
0089P-Both-734,Asphalt,1,2012,OCI_06,75.15737
0089P-Both-832,Concrete,3,2011,OCI_06,89.42352
0089P-Both-776,Asphalt,4,2012,OCI_06,93.06478
0089P-Both-701,Concrete,3,2011,OCI_06,90.74331
0089P-Both-893,Asphalt,3,2012,OCI_06,79.68199
0089P-Both-727,Asphalt,4,2009,OCI_06,80.95284
0089P-Both-890,Asphalt,1,2012,OCI_06,76.67795
0089P-Both-736,Asphalt,3,2003,OCI_06,96.58788
0089P-Both-729,Asphalt,4,2009,OCI_06,93.48539
0089P-Both-733,Asphalt,1,2009,OCI_06,90.43149
0089P-Both-894,Asphalt,3,2008,OCI_06,80.32398
0089P-Both-722,Asphalt,4,2012,OCI_06,71.31236
0089P-Both-758,Asphalt,1,2008,OCI_06,56.84499
0089P-Both-887,Asphalt,4,2006,OCI_06,88.07551
0089P-Both-693,Asphalt,2,2007,OCI_06,90.484
0089P-Both-684,Asphalt,4,2006,OCI_06,74.30612
0089P-Both-940,Asphalt,4,2009,OCI_06,84.97405
0089P-Both-943,Asphalt,1,2010,OCI_06,93.76479
0089P-Both-929,Asphalt,4,2012,OCI_06,87.98981
0089P-Both-907,Asphalt,2,2012,OCI_06,95.12532
0089P-Both-930,Asphalt,2,2003,OCI_06,93.92142
0089P-Both-802,Asphalt,3,2012,OCI_06,96.46835
0089P-Both-806,Asphalt,1,2008,OCI_06,59.9166
0089P-Both-689,Asphalt,1,2009,OCI_06,95.09047
0089P-Both-665,Asphalt,1,2012,OCI_06,81.76545
0089P-Both-713,Asphalt,1,2003,OCI_06,95.86535
0089P-Both-945,Asphalt,3,2012,OCI_06,83.90419
0089P-Both-698,Asphalt,1,2008,OCI_06,56.84499
0089P-Both-855,Asphalt,4,2011,OCI_06,93.06478
0089P-Both-741,Asphalt,1,2005,OCI_06,96.07168
0089P-Both-796,Asphalt,4,2012,OCI_06,81.83193
0089P-Both-872,Asphalt,3,2012,OCI_06,94.48792
0089P-Both-789,Asphalt,4,2011,OCI_06,84.43543
0089P-Both-862,Asphalt,4,2012,OCI_06,84.43543
0089P-Both-882,Asphalt,4,2011,OCI_06,71.31236
0089P-Both-800,Asphalt,3,2003,OCI_06,79.68199
0089P-Both-891,Asphalt,1,2001,OCI_06,93.31387
0089P-Both-869,Asphalt,1,2009,OCI_06,59.9166
0089P-Both-717,Asphalt,2,2001,OCI_06,89.66477
0089P-Both-884,Asphalt,4,2009,OCI_06,93.07695
0089P-Both-831,Asphalt,1,2009,OCI_06,76.89829
0089P-Both-927,Asphalt,1,2006,OCI_06,88.55957
0089P-Both-827,Asphalt,4,2007,OCI_06,66.80243
0089P-Both-670,Asphalt,4,2009,OCI_06,71.45962
0089P-Both-730,Asphalt,4,2007,OCI_06,70.04227
0089P-Both-922,Asphalt,4,2010,OCI_06,86.973
0089P-Both-650,Asphalt,4,2010,OCI_06,83.2984
0089P-Both-683,Asphalt,4,2009,OCI_06,71.15858
0089P-Both-777,Asphalt,2,2011,OCI_06,91.2913
0089P-Both-947,Asphalt,3,2006,OCI_06,94.2619
0089P-Both-757,Asphalt,4,2005,OCI_06,90.81813
0089P-Both-737,Asphalt,3,2006,OCI_06,90.22781
0089P-Both-797,Asphalt,4,2007,OCI_06,95.05224
0089P-Both-702,Asphalt,3,2010,OCI_06,88.35568
0089P-Both-951,Asphalt,1,2009,OCI_06,59.9166
0089P-Both-880,Asphalt,4,2010,OCI_06,67.33615
0089P-Both-728,Asphalt,4,2012,OCI_06,85.88103
0089P-Both-695,Asphalt,4,2009,OCI_06,75.39411
0089P-Both-883,Asphalt,4,2011,OCI_06,64.97683
0089P-Both-714,Asphalt,1,2012,OCI_06,83.68577
0089P-Both-926,Asphalt,1,2004,OCI_06,93.89508
0089P-Both-820,Asphalt,4,2010,OCI_06,67.37331
0089P-Both-865,Asphalt,4,2010,OCI_06,84.76954
0089P-Both-939,Asphalt,4,2009,OCI_06,95.04196
0089P-Both-941,Asphalt,4,2006,OCI_06,79.62993
0089P-Both-690,Asphalt,1,2004,OCI_06,94.58636
0089P-Both-946,Asphalt,3,2009,OCI_06,86.05109
0089P-Both-762,Asphalt,4,2006,OCI_06,86.30249
0089P-Both-679,Asphalt,1,2006,OCI_06,88.71149
0089P-Both-854,Asphalt,4,2011,OCI_06,93.80804
0089P-Both-928,Asphalt,4,2011,OCI_06,80.9482
0089P-Both-774,Asphalt,1,2003,OCI_06,77.99979
0089P-Both-870,Asphalt,1,2004,OCI_06,81.70749
0089P-Both-833,Asphalt,4,2010,OCI_06,89.66183
0089P-Both-828,Asphalt,4,2009,OCI_06,82.50452
0089P-Both-829,Asphalt,4,2011,OCI_06,76.3839
0089P-Both-879,Asphalt,4,2010,OCI_06,67.33236
0089P-Both-910,Asphalt,4,2009,OCI_06,60.33754
0089P-Both-899,Asphalt,4,2004,OCI_06,92.21534
0089P-Both-826,Asphalt,4,2012,OCI_06,83.89154
0089P-Both-836,Asphalt,4,2012,OCI_06,86.19778
0089P-Both-925,Asphalt,4,2010,OCI_06,67.86419
0089P-Both-888,Asphalt,4,2011,OCI_06,71.73343
0089P-Both-912,Asphalt,4,2011,OCI_06,89.99251
0089P-Both-844,Asphalt,4,2005,OCI_06,74.50112
0089P-Both-938,Asphalt,4,2009,OCI_06,92.99109
0089P-Both-863,Asphalt,4,2012,OCI_06,75.63765
0090P-Both-852,Asphalt,1,2005,OCI_06,92.63748
0091P-Both-668,Asphalt,1,2011,OCI_06,85.36847
0091P-Both-707,Asphalt,1,2011,OCI_06,93.51412
0091P-Both-708,Asphalt,1,2005,OCI_06,94.88067
0091P-Both-775,Asphalt,1,2011,OCI_06,94.88067
0091P-Both-834,Asphalt,1,2007,OCI_06,84.38951
0091P-Both-908,Asphalt,1,2007,OCI_06,93.55174
0091P-Both-853,Asphalt,1,2004,OCI_06,97.56764
0091P-Both-850,Asphalt,1,2012,OCI_06,97.16881
0091P-Both-680,Asphalt,1,2012,OCI_06,98.39117
0091P-Both-911,Asphalt,1,2012,OCI_06,98.62599
0091P-Both-759,Asphalt,1,2012,OCI_06,97.16881
0091P-Both-761,Asphalt,1,2004,OCI_06,97.56764
0091P-Both-909,Asphalt,1,2009,OCI_06,90.57307
0091P-Both-703,Asphalt,1,2006,OCI_06,94.5373
0091P-Both-760,Asphalt,1,2006,OCI_06,93.92165
0092P-Both-704,Asphalt,3,2003,OCI_06,73.96667
0092P-Both-669,Asphalt,3,2012,OCI_06,81.59939
0092P-Both-835,Asphalt,3,2012,OCI_06,76.03629
0092P-Both-739,Asphalt,3,2009,OCI_06,76.03629
0092P-Both-895,Concrete,3,2012,OCI_06,80.72165
0092P-Both-740,Asphalt,3,2011,OCI_06,76.67373
0092P-Both-803,Asphalt,3,2006,OCI_06,76.67373
0093P-Both-687,Asphalt,1,2009,OCI_06,80.75
0094P-Both-949,Asphalt,4,2005,OCI_06,87.18333
0095P-Both-898,Asphalt,4,2012,OCI_06,81.44
0095P-Both-923,Asphalt,4,2012,OCI_06,83.44538
0095P-Both-924,Asphalt,4,2011,OCI_06,82.35707
0095P-Both-711,Asphalt,4,2012,OCI_06,83.44538
0095P-Both-678,Asphalt,4,2012,OCI_06,83.22268
0095P-Both-773,Asphalt,4,2012,OCI_06,85.79249
0095P-Both-952,Asphalt,4,2011,OCI_06,81.44
0095P-Both-868,Asphalt,4,2011,OCI_06,84.07809
0095P-Both-807,Asphalt,4,2011,OCI_06,81.44
0095P-Both-804,Asphalt,4,2011,OCI_06,83.44538
0095P-Both-688,Asphalt,4,2011,OCI_06,83.44538
0095P-Both-867,Asphalt,4,2006,OCI_06,86.01294
0095P-Both-691,Asphalt,4,2005,OCI_06,85.17605
0095P-Both-851,Asphalt,4,2006,OCI_06,86.49985
0095P-Both-712,Asphalt,4,2005,OCI_06,87.59974
0095P-Both-743,Asphalt,4,2005,OCI_06,85.305
0095P-Both-742,Asphalt,4,2004,OCI_06,92.95833
0095P-Both-706,Asphalt,4,2004,OCI_06,83.60312
0095P-Both-837,Asphalt,4,2004,OCI_06,91.83848
0096P-Both-871,Asphalt,4,2005,OCI_06,87.40063
0096P-Both-953,Asphalt,4,2005,OCI_06,86.8375
0097P-Both-808,Asphalt,1,2003,OCI_06,88.15831
0097P-Both-715,Asphalt,1,2008,OCI_06,87.4836
0099P-Both-692,Asphalt,4,2007,OCI_06,90.5728
0100P-Both-1033,Asphalt,4,2006,OCI_06,87.02457
0101P-Both-1032,Asphalt,1,2009,OCI_06,76.34973
0101P-Both-1031,Asphalt,1,2008,OCI_06,70.70449
0101P-Both-1030,Asphalt,1,2008,OCI_06,70.70449
0102P-Both-1025,Asphalt,1,2009,OCI_06,70.22456
0102P-Both-1026,Asphalt,1,2009,OCI_06,76.84644
0102P-Both-1024,Asphalt,1,2005,OCI_06,88.96391
0102P-Both-1028,Asphalt,1,2007,OCI_06,74.01786
0102P-Both-1027,Asphalt,1,2007,OCI_06,74.01786
0102P-Both-1029,Asphalt,1,2007,OCI_06,74.01786
0103P-Both-1023,Asphalt,1,2008,OCI_06,74.49524
0104P-Both-1022,Asphalt,1,2012,OCI_06,76.91667
0104P-Both-1021,Concrete,1,1993,OCI_06,77.12324
0104P-One Way-1019,Concrete,1,1993,OCI_06,71.47083
0104P-One Way-1020,Concrete,1,1993,OCI_06,77.12324
0105P-Both-1018,Asphalt,1,2009,OCI_06,92.2
0106P-Both-1017,Asphalt,1,2009,OCI_06,66.2928
0106P-Both-1016,Asphalt,1,2007,OCI_06,74.46072
0106P-Both-1015,Asphalt,1,2005,OCI_06,82.84073
0107P-Both-1014,Asphalt,1,2001,OCI_06,79.03485
0108P-Both-1013,Asphalt,1,2008,OCI_06,85.00833
0108P-Both-1011,Asphalt,1,2004,OCI_06,96.94975
0108P-Both-1010,Concrete,1,2010,OCI_06,82.43226
0108P-Both-1008,Asphalt,1,2008,OCI_06,72.36721
0108P-Both-1012,Asphalt,1,2007,OCI_06,67.98051
0108P-Both-1007,Asphalt,1,2009,OCI_06,72.36721
0108P-Both-1009,Asphalt,1,2009,OCI_06,72.36721
0108P-Both-1006,Asphalt,1,2009,OCI_06,91.52343
0109P-Both-1005,Asphalt,1,2007,OCI_06,86.35553
0109P-Both-1004,Asphalt,1,2009,OCI_06,91.1231
0110P-Both-1003,Asphalt,1,2009,OCI_06,87.19995
0111P-Both-1000,Asphalt,2,2009,OCI_06,79.8479
0111P-Both-1001,Asphalt,2,2006,OCI_06,95.36215
0111P-Both-1002,Asphalt,2,2006,OCI_06,91.01905
0112P-Both-998,Asphalt,2,2009,OCI_06,88.51667
0112P-Both-999,Asphalt,2,2009,OCI_06,89.15865
0113P-Both-996,Asphalt,3,2012,OCI_06,81.99431
0113P-Both-997,Asphalt,3,2003,OCI_06,92.18657
0114P-Both-995,Asphalt,3,2004,OCI_06,78.25935
0114P-Both-991,Asphalt,3,2012,OCI_06,81.71449
0114P-Both-990,Asphalt,3,2010,OCI_06,86.05961
0114P-Both-992,Asphalt,3,2012,OCI_06,75.10317
0114P-Both-993,Asphalt,3,2000,OCI_06,73.6912
0114P-Positive-994,Asphalt,3,2004,OCI_06,78.25935
0115P-Both-989,Asphalt,3,2012,OCI_06,76.56667
0115P-Both-987,Asphalt,3,2010,OCI_06,79.06801
0115P-Both-988,Asphalt,3,2005,OCI_06,75.52467
0115P-Both-985,Asphalt,3,2012,OCI_06,70.57418
0115P-Both-986,Asphalt,3,2010,OCI_06,79.64286
0116P-Both-982,Asphalt,4,2006,OCI_06,88.0075
0116P-Both-984,Asphalt,4,2006,OCI_06,86.23536
0116P-Both-983,Asphalt,4,2006,OCI_06,86.88413
0117P-Both-981,Asphalt,4,2004,OCI_06,79.28097
0117P-Both-980,Asphalt,4,2004,OCI_06,79.99528
0118P-Both-975,Asphalt,4,2009,OCI_06,93.35
0118P-Both-978,Asphalt,4,2009,OCI_06,76.11129
0118P-Both-977,Asphalt,4,2010,OCI_06,76.11129
0118P-Both-976,Asphalt,4,2006,OCI_06,93.21238
0118P-Both-979,Asphalt,4,2010,OCI_06,76.11129
0118P-Both-974,Asphalt,4,2012,OCI_06,89.35475
0119P-Both-972,Asphalt,4,2010,OCI_06,76.87216
0119P-Both-973,Asphalt,4,2009,OCI_06,79.77952
0120P-Both-971,Asphalt,4,2012,OCI_06,87.54539
0120P-Both-969,Asphalt,4,2012,OCI_06,91.98719
0120P-Both-970,Concrete,4,2006,OCI_06,96.51315
0121P-Both-962,Asphalt,3,2004,OCI_06,89.74559
0121P-Both-964,Asphalt,3,2010,OCI_06,87.38824
0121P-Both-963,Asphalt,3,2004,OCI_06,87.77091
0121P-Both-967,Asphalt,3,2010,OCI_06,83.17993
0121P-Both-966,Asphalt,3,2010,OCI_06,79.00018
0121P-Both-965,Asphalt,3,2010,OCI_06,80.02549
0121P-Both-968,Asphalt,3,2004,OCI_06,77.56496
0122P-Both-960,Asphalt,4,2012,OCI_06,63.47377
0122P-Both-959,Asphalt,4,2012,OCI_06,56.7407
0122P-Both-961,Asphalt,4,2003,OCI_06,63.47377
0124P-Both-957,Asphalt,4,2009,OCI_06,68.95427
0125P-Both-956,Asphalt,4,2012,OCI_06,81.39389
0125P-Both-954,Asphalt,4,2012,OCI_06,81.39389
0125P-Both-955,Asphalt,4,2011,OCI_06,81.39389
0125P-Both-1053,Asphalt,4,2011,OCI_06,81.39389
0125P-Both-1034,Asphalt,4,2007,OCI_06,85.96793
0126P-Both-1046,Asphalt,1,2002,OCI_06,93.06199
0126P-Both-1050,Asphalt,1,2006,OCI_06,93.52947
0126P-Both-1054,Asphalt,1,2011,OCI_06,86.05888
0126P-Both-1052,Asphalt,1,2011,OCI_06,86.05888
0126P-Both-1049,Asphalt,1,2006,OCI_06,93.52947
0126P-Both-1047,Asphalt,1,2012,OCI_06,93.90738
0126P-Both-1051,Asphalt,1,2011,OCI_06,86.05888
0126P-Both-1048,Asphalt,1,2006,OCI_06,93.52947
0126P-Both-1044,Asphalt,1,2004,OCI_06,91.44333
0126P-Both-1045,Asphalt,1,2004,OCI_06,91.44333
0127P-Both-1043,Asphalt,1,2009,OCI_06,89.73726
0128P-Both-1037,Asphalt,4,2010,OCI_06,88.06667
0128P-Both-1039,Asphalt,4,2010,OCI_06,75.54677
0128P-Both-1036,Asphalt,4,2010,OCI_06,77.39318
0128P-Both-1042,Asphalt,4,2008,OCI_06,77.94722
0128P-Both-1038,Asphalt,4,2010,OCI_06,85.56199
0128P-Both-1040,Asphalt,4,2006,OCI_06,82.76423
0128P-Both-1041,Asphalt,4,2008,OCI_06,80.39154
0130P-Both-1134,Asphalt,4,2011,OCI_06,92.99956
0130P-Both-1133,Asphalt,4,2005,OCI_06,88.383
0130P-Both-1035,Asphalt,4,2009,OCI_06,93.65767
0130P-Both-1130,Asphalt,4,2008,OCI_06,88.88935
0130P-Both-1131,Asphalt,4,2008,OCI_06,87.03797
0130P-Both-1129,Asphalt,4,2007,OCI_06,96.55736
0130P-Both-1132,Asphalt,4,2005,OCI_06,88.383
0132P-Both-1122,Asphalt,3,2012,OCI_06,90.96715
0132P-Both-1127,Asphalt,4,2012,OCI_06,93.63549
0132P-Both-1126,Asphalt,4,2011,OCI_06,93.63549
0132P-Both-1128,Asphalt,4,2011,OCI_06,93.63549
0132P-Both-1120,Asphalt,4,2004,OCI_06,89.99711
0132P-Both-1124,Asphalt,3,2006,OCI_06,86.82216
0132P-Both-1118,Asphalt,4,2009,OCI_06,97.01719
0132P-Both-1123,Asphalt,3,2012,OCI_06,87.66356
0132P-Both-1121,Asphalt,3,2012,OCI_06,92.31798
0132P-Both-1119,Asphalt,4,2010,OCI_06,79.19349
0132P-Both-1125,Asphalt,3,2003,OCI_06,96.40516
0133P-Both-1117,Asphalt,4,2008,OCI_06,77.62357
0134P-Both-1114,Asphalt,1,2004,OCI_06,95.91722
0134P-Both-1113,Asphalt,1,2012,OCI_06,98.5308
0134P-Both-1115,Asphalt,1,2004,OCI_06,93.23225
0134P-Both-1116,Asphalt,1,2004,OCI_06,93.23225
0136P-Both-1112,Asphalt,4,2005,OCI_06,97.55193
0137P-Both-1109,Asphalt,4,2012,OCI_06,89.36193
0137P-Both-1111,Asphalt,4,2012,OCI_06,85.25302
0137P-Both-1110,Asphalt,4,2003,OCI_06,85.25302
0138P-Both-1107,Asphalt,2,2010,OCI_06,93.41951
0138P-Both-1106,Asphalt,2,2004,OCI_06,97.30794
0138P-Both-1108,Asphalt,2,2010,OCI_06,96.09543
0139P-Both-1105,Asphalt,4,2009,OCI_06,78.734
0140P-Both-1104,Asphalt,2,2003,OCI_06,87.88388
0141P-Both-1103,Asphalt,3,2010,OCI_06,77.19969
0142P-Both-1100,Asphalt,1,2011,OCI_06,95.28186
0142P-Both-1101,Asphalt,1,2011,OCI_06,95.28186
0142P-Both-1102,Asphalt,1,2011,OCI_06,95.28186
0143P-Both-1098,Asphalt,4,2001,OCI_06,80.98557
0143P-Both-1097,Asphalt,4,2010,OCI_06,80.98557
0143P-Both-1099,Asphalt,4,2011,OCI_06,80.98557
0143P-Both-1094,Asphalt,4,2002,OCI_06,77.71351
0143P-Both-1093,Asphalt,4,2000,OCI_06,72.32623
0143P-Both-1095,Asphalt,4,2004,OCI_06,89.09411
0143P-Both-1092,Asphalt,4,2004,OCI_06,82.18866
0143P-Both-1096,Asphalt,4,2007,OCI_06,93.37422
0144P-Both-1091,Asphalt,3,2006,OCI_06,76.69411
0145P-Both-1090,Concrete,3,2010,OCI_06,77.45
0146P-Both-1089,Asphalt,3,2003,OCI_06,83.39675
0147P-Both-1084,Asphalt,3,2003,OCI_06,66.99167
0147P-Both-1088,Asphalt,3,2002,OCI_06,78.61667
0147P-Both-1082,Asphalt,3,2012,OCI_06,74.94108
0147P-Both-1087,Asphalt,3,2002,OCI_06,77.32665
0147P-Both-1085,Asphalt,3,2002,OCI_06,77.73283
0147P-Both-1086,Asphalt,3,2005,OCI_06,76.31685
0147P-Both-1083,Asphalt,3,2004,OCI_06,73.58576
0148P-Both-1081,Asphalt,4,2010,OCI_06,92.57186
0149P-Both-1080,Asphalt,3,2005,OCI_06,82.17424
0150P-Both-1079,Asphalt,2,2001,OCI_06,92.5
0150P-Both-1073,Asphalt,2,2003,OCI_06,86.97995
0150P-Both-1074,Asphalt,2,2003,OCI_06,88.00494
0150P-Both-1078,Asphalt,2,2001,OCI_06,94.17077
0150P-Both-1075,Asphalt,2,2003,OCI_06,89.93385
0150P-Both-1071,Asphalt,2,2004,OCI_06,95.05053
0150P-Both-1072,Asphalt,2,2003,OCI_06,88.91504
0150P-Both-1077,Asphalt,2,2006,OCI_06,92.87338
0150P-Both-1076,Asphalt,2,2006,OCI_06,85.03158
0151P-Both-1070,Concrete,2,2009,OCI_06,79.36049
0151P-Both-1069,Asphalt,2,2002,OCI_06,95.06341
0152P-Both-1067,Asphalt,2,2008,OCI_06,92.64167
0152P-Both-1068,Asphalt,2,2008,OCI_06,95.56396
0153P-Both-1065,Asphalt,4,2012,OCI_06,77.4384
0153P-Both-1066,Asphalt,4,2011,OCI_06,77.4384
0153P-Both-1064,Asphalt,4,2011,OCI_06,77.4384
0153P-Both-1062,Gravel,4,2006,OCI_06,0
0153P-Both-1060,Asphalt,4,2010,OCI_06,82.26715
0153P-Both-1061,Gravel,4,2002,OCI_06,0
0153P-Both-1063,Asphalt,4,2007,OCI_06,89.98007
0154P-Both-1059,Asphalt,2,2000,OCI_06,91.7
0154P-Both-1055,Concrete,2,2005,OCI_06,87.40257
0154P-Both-1135,Concrete,2,2010,OCI_06,86.94202
0154P-Both-1150,Concrete,2,2010,OCI_06,82.65137
0154P-Both-1058,Concrete,2,1998,OCI_06,92.58903
0154P-Both-1057,Concrete,2,1998,OCI_06,95.92088
0154P-Both-1151,Concrete,2,2011,OCI_06,88.35156
0154P-Both-1056,Concrete,2,1997,OCI_06,94.02325
0155P-Both-1147,Asphalt,4,2012,OCI_06,72.45621
